source_id,city,sub_market,locality,property_type,bhk,area_sqft,floor,total_floors,furnishing,facing,bathroom,has_parking,has_lift,has_clubhouse,has_pool,has_gym,has_security,has_power_backup,rera_approved,possession_status,listed_price,project_name,developer,age_years,age_years_is_estimated,total_floors_is_estimated,floor_is_estimated
4015,Mumbai,Mumbai,Mira Road East,Apartment,1,465.0,15.0,22.0,Unfurnished,North - East,2.0,True,True,True,True,True,True,True,False,Under Construction,6200000.0,Ramdev Ritu Heights,Individual Seller (Not Builder-Listed),0,True,False,False
4014,Mumbai,Mumbai,Mira Road East,Apartment,2,646.0,16.0,27.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,True,Under Construction,9600000.0,Walchand Paradise,Walchand Group,0,True,False,False
4013,Mumbai,Mumbai,Mira Road East,Apartment,2,629.0,28.0,39.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,8600000.0,S3 Skyrise,Sanghvi Group,0,True,False,False
4012,Mumbai,Mumbai,Mira Road East,Apartment,1,447.0,14.0,29.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,5800000.0,Chheda Greens,Chheda Group,0,True,False,False
4011,Mumbai,Mumbai,Mira Road East,Apartment,1,441.0,10.0,16.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,6415000.0,Janki Legacy,Veena Group,0,True,False,False
4010,Mumbai,Mumbai,Mira Road East,Apartment,1,455.0,5.0,35.0,Semi-Furnished,East,2.0,False,True,True,True,True,True,True,False,Under Construction,5800000.0,Chheda Greens,Chheda Group,0,True,False,False
4009,Mumbai,Mumbai,Mira Road East,Apartment,1,450.0,22.0,22.0,Semi-Furnished,East,2.0,False,True,True,True,True,True,True,False,Ready to Move,5800000.0,Ramdev Ritu Heights,Individual Seller (Not Builder-Listed),3,True,False,False
4008,Mumbai,Mumbai,Mira Road East,Apartment,1,450.0,25.0,33.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,True,Under Construction,6200000.0,Esquire,Salasar Group & JP Infra,0,True,False,False
4007,Mumbai,Mumbai,Penkarpada,Apartment,2,653.0,11.0,18.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,9250000.0,127 Raj Home,Raj Realty Group,0,True,False,False
4006,Mumbai,Mumbai,Penkarpada,Apartment,1,449.0,9.0,18.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,6500000.0,127 Raj Home,Raj Realty Group,0,True,False,False
4005,Mumbai,Mumbai,Mira Road East,Apartment,2,750.0,2.0,22.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,9100000.0,Vasudev Paradise,Aristone Developers,0,True,False,False
4004,Mumbai,Mumbai,Mira Road East,Apartment,1,459.0,9.0,16.0,Unfurnished,North - East,2.0,True,True,True,True,True,True,True,False,Under Construction,6100000.0,Janki Legacy,Veena Group,0,True,False,False
4003,Mumbai,Mumbai,Churchgate,Apartment,3,1500.0,0.0,5.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,80000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
4002,Mumbai,Mumbai,Churchgate,Apartment,1,520.0,4.0,6.0,Semi-Furnished,West,2.0,True,True,True,True,True,True,True,False,Ready to Move,32500000.0,Churchgate Mansion     ,Individual Seller (Not Builder-Listed),3,True,False,False
4001,Mumbai,Mumbai,Churchgate,Apartment,3,1740.0,2.0,6.0,Furnished,South - East,3.0,True,True,True,True,True,True,True,False,Ready to Move,125000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
4000,Mumbai,Mumbai,Churchgate,Apartment,2,942.0,6.0,10.0,Furnished,South - East,2.0,False,True,True,True,True,True,True,False,Ready to Move,73000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3999,Mumbai,Mumbai,Churchgate,Apartment,2,1270.0,0.0,6.0,Furnished,South -West,2.0,True,True,True,True,True,True,True,False,Ready to Move,65000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3998,Mumbai,Mumbai,Churchgate,Apartment,6,2250.0,0.0,7.0,Furnished,South -West,6.0,True,True,True,True,True,True,True,False,Ready to Move,126500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3997,Mumbai,Mumbai,Churchgate,Apartment,3,1350.0,2.0,3.0,Semi-Furnished,East,4.0,True,True,True,True,True,True,True,False,Ready to Move,82500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3996,Mumbai,Mumbai,Churchgate,Apartment,2,1265.0,1.0,10.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,False,Ready to Move,65000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3995,Mumbai,Mumbai,Churchgate,Apartment,3,1500.0,0.0,5.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,80000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3994,Mumbai,Mumbai,Churchgate,Apartment,1,520.0,4.0,6.0,Semi-Furnished,West,2.0,True,True,True,True,True,True,True,False,Ready to Move,32500000.0,Churchgate Mansion     ,Individual Seller (Not Builder-Listed),3,True,False,False
3993,Mumbai,Mumbai,Churchgate,Apartment,3,1740.0,2.0,6.0,Furnished,South - East,3.0,True,True,True,True,True,True,True,False,Ready to Move,125000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3992,Mumbai,Mumbai,Churchgate,Apartment,2,942.0,6.0,10.0,Furnished,South - East,2.0,False,True,True,True,True,True,True,False,Ready to Move,73000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3991,Mumbai,Mumbai,Churchgate,Apartment,2,1270.0,0.0,6.0,Furnished,South -West,2.0,True,True,True,True,True,True,True,False,Ready to Move,65000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3990,Mumbai,Mumbai,Churchgate,Apartment,6,2250.0,0.0,7.0,Furnished,South -West,6.0,True,True,True,True,True,True,True,False,Ready to Move,126500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3989,Mumbai,Mumbai,Churchgate,Apartment,3,1350.0,2.0,3.0,Semi-Furnished,East,4.0,True,True,True,True,True,True,True,False,Ready to Move,82500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3988,Mumbai,Mumbai,Churchgate,Apartment,2,1265.0,1.0,10.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,False,Ready to Move,65000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3987,Mumbai,Mumbai,Churchgate,Apartment,2,1500.0,2.0,5.0,Furnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,79000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3986,Mumbai,Mumbai,Churchgate,Apartment,3,1650.0,4.0,7.0,Semi-Furnished,Unknown,4.0,False,True,True,True,True,True,True,False,Ready to Move,110000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3985,Mumbai,Mumbai,Matunga West,Apartment,2,750.0,5.0,10.0,Furnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,26500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3984,Mumbai,Mumbai,Matunga West,Apartment,2,761.0,2.0,38.0,Unfurnished,Unknown,2.0,True,True,True,True,True,True,True,False,Ready to Move,39000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3983,Mumbai,Mumbai,Matunga West,Apartment,1,425.0,2.0,3.0,Semi-Furnished,North,1.0,False,True,True,True,True,True,True,False,Ready to Move,17500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3982,Mumbai,Mumbai,Matunga West,Apartment,3,1112.0,30.0,38.0,Semi-Furnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,48000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3981,Mumbai,Mumbai,Matunga West,Apartment,2,670.0,15.0,23.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,36500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3980,Mumbai,Mumbai,Matunga West,Apartment,2,542.0,15.0,21.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,23300000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3979,Mumbai,Mumbai,Matunga West,Independent House,2,669.0,5.0,31.0,Unfurnished,North,2.0,True,True,True,True,True,True,True,False,Ready to Move,31000000.0,Aangan,TREC,3,True,False,False
3978,Mumbai,Mumbai,Matunga West,Apartment,2,760.0,6.0,38.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,35500000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3977,Mumbai,Mumbai,Matunga West,Apartment,4,1382.0,28.0,31.0,Unfurnished,North - East,4.0,True,True,True,True,True,True,True,False,Under Construction,66000000.0,Aangan,TREC,0,True,False,False
3976,Mumbai,Mumbai,Matunga West,Apartment,2,837.0,29.0,43.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,36000000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3975,Mumbai,Mumbai,Matunga West,Apartment,2,715.0,20.0,40.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,32400000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3974,Mumbai,Mumbai,Matunga West,Apartment,3,1243.0,28.0,38.0,Semi-Furnished,North - East,3.0,True,True,True,True,True,True,True,False,Ready to Move,70000000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3973,Mumbai,Mumbai,Matunga West,Apartment,1,418.0,10.0,18.0,Unfurnished,East,1.0,False,True,True,True,True,True,True,False,Ready to Move,16500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3972,Mumbai,Mumbai,Matunga West,Apartment,1,421.0,3.0,3.0,Unfurnished,Unknown,1.0,False,False,False,False,False,False,False,False,Ready to Move,16000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3971,Mumbai,Mumbai,Matunga West,Apartment,3,1243.0,32.0,38.0,Unfurnished,Unknown,4.0,True,True,True,True,True,True,True,False,Ready to Move,69900000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3970,Mumbai,Mumbai,Matunga West,Apartment,1,505.0,28.0,38.0,Semi-Furnished,East,2.0,False,True,False,False,True,True,True,False,Ready to Move,25500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3969,Mumbai,Mumbai,Matunga West,Apartment,1,489.0,18.0,21.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,21100000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3968,Mumbai,Mumbai,Matunga West,Apartment,2,735.0,16.0,23.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,36750000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3967,Mumbai,Mumbai,Joshi Wadi,Apartment,3,1243.0,24.0,38.0,Unfurnished,West,3.0,True,True,True,True,True,True,True,True,Ready to Move,70000000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3966,Mumbai,Mumbai,Matunga West,Apartment,2,831.0,15.0,21.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,43400000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3965,Mumbai,Mumbai,Matunga West,Apartment,2,750.0,5.0,20.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,37700000.0,Lifescapes Mirage,Rohan Lifescapes,3,True,False,False
3964,Mumbai,Mumbai,Matunga West,Apartment,3,1140.0,5.0,43.0,Semi-Furnished,East,3.0,True,True,True,True,True,True,True,False,Under Construction,50100000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3963,Mumbai,Mumbai,Matunga West,Apartment,2,732.0,12.0,31.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,34500000.0,Wadhwa Pristine,The Wadhwa Group,3,True,True,True
3962,Mumbai,Mumbai,Matunga West,Apartment,2,650.0,2.0,12.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,26500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3961,Mumbai,Mumbai,Mahalaxmi Sindhi Colony,Apartment,1,503.0,18.0,30.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,26000000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3960,Mumbai,Mumbai,Matunga West,Apartment,3,1240.0,32.0,38.0,Unfurnished,North,3.0,True,True,True,True,True,True,True,True,Ready to Move,60705000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3959,Mumbai,Mumbai,Matunga West,Apartment,2,710.0,22.0,31.0,Unfurnished,West,2.0,True,True,True,True,True,True,True,False,Under Construction,34000000.0,Aangan,TREC,0,True,False,False
3958,Mumbai,Mumbai,Matunga West,Apartment,2,837.0,32.0,43.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,35500000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3957,Mumbai,Mumbai,Matunga West,Apartment,2,837.0,26.0,43.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,36000000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3956,Mumbai,Mumbai,Matunga West,Apartment,2,710.0,12.0,31.0,Semi-Furnished,East,2.0,True,True,False,True,True,True,False,False,Ready to Move,34000000.0,Ruparel Iris,Ruparel Realty,3,True,True,True
3955,Mumbai,Mumbai,Matunga West,Independent House,2,669.0,5.0,31.0,Unfurnished,North,2.0,True,True,True,True,True,True,True,False,Ready to Move,31000000.0,Aangan,TREC,3,True,False,False
3954,Mumbai,Mumbai,Matunga West,Apartment,2,760.0,6.0,38.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,35500000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3953,Mumbai,Mumbai,Matunga West,Apartment,4,1382.0,28.0,31.0,Unfurnished,North - East,4.0,True,True,True,True,True,True,True,False,Under Construction,66000000.0,Aangan,TREC,0,True,False,False
3952,Mumbai,Mumbai,Matunga West,Apartment,2,837.0,29.0,43.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,36000000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3951,Mumbai,Mumbai,Matunga West,Apartment,2,715.0,20.0,40.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,32400000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3950,Mumbai,Mumbai,Matunga West,Apartment,3,1243.0,28.0,38.0,Semi-Furnished,North - East,3.0,True,True,True,True,True,True,True,False,Ready to Move,70000000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3949,Mumbai,Mumbai,Matunga West,Apartment,1,418.0,10.0,18.0,Unfurnished,East,1.0,False,True,True,True,True,True,True,False,Ready to Move,16500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3948,Mumbai,Mumbai,Matunga West,Apartment,1,421.0,3.0,3.0,Unfurnished,Unknown,1.0,False,False,False,False,False,False,False,False,Ready to Move,16000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3947,Mumbai,Mumbai,Matunga West,Apartment,3,1243.0,32.0,38.0,Unfurnished,Unknown,4.0,True,True,True,True,True,True,True,False,Ready to Move,69900000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3946,Mumbai,Mumbai,Matunga West,Apartment,1,505.0,28.0,38.0,Semi-Furnished,East,2.0,False,True,False,False,True,True,True,False,Ready to Move,25500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3945,Mumbai,Mumbai,Matunga West,Apartment,1,489.0,18.0,21.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,21100000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3944,Mumbai,Mumbai,Matunga West,Apartment,2,735.0,16.0,23.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,36750000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3943,Mumbai,Mumbai,Joshi Wadi,Apartment,3,1243.0,24.0,38.0,Unfurnished,West,3.0,True,True,True,True,True,True,True,True,Ready to Move,70000000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3942,Mumbai,Mumbai,Matunga West,Apartment,2,831.0,15.0,21.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,43400000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3941,Mumbai,Mumbai,Matunga West,Apartment,2,750.0,5.0,20.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,37700000.0,Lifescapes Mirage,Rohan Lifescapes,3,True,False,False
3940,Mumbai,Mumbai,Matunga West,Apartment,3,1140.0,5.0,43.0,Semi-Furnished,East,3.0,True,True,True,True,True,True,True,False,Under Construction,50100000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3939,Mumbai,Mumbai,Matunga West,Apartment,2,732.0,12.0,31.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,34500000.0,Wadhwa Pristine,The Wadhwa Group,3,True,True,True
3938,Mumbai,Mumbai,Matunga West,Apartment,2,650.0,2.0,12.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,26500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3937,Mumbai,Mumbai,Mahalaxmi Sindhi Colony,Apartment,1,503.0,18.0,30.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,26000000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3936,Mumbai,Mumbai,Matunga West,Apartment,3,1240.0,32.0,38.0,Unfurnished,North,3.0,True,True,True,True,True,True,True,True,Ready to Move,60705000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3935,Mumbai,Mumbai,Matunga West,Apartment,2,710.0,22.0,31.0,Unfurnished,West,2.0,True,True,True,True,True,True,True,False,Under Construction,34000000.0,Aangan,TREC,0,True,False,False
3934,Mumbai,Mumbai,Matunga West,Apartment,2,837.0,32.0,43.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,35500000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3933,Mumbai,Mumbai,Matunga West,Apartment,2,837.0,26.0,43.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,36000000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3932,Mumbai,Mumbai,Matunga West,Apartment,2,710.0,12.0,31.0,Semi-Furnished,East,2.0,True,True,False,True,True,True,False,False,Ready to Move,34000000.0,Ruparel Iris,Ruparel Realty,3,True,True,True
3931,Mumbai,Mumbai,Matunga West,Apartment,2,1200.0,16.0,32.0,Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,43000000.0,Shreeji Heights,Aksee Real Estate,3,True,False,False
3930,Mumbai,Mumbai,Matunga West,Apartment,2,710.0,20.0,40.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,30901000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3929,Mumbai,Mumbai,Matunga West,Apartment,2,762.0,12.0,31.0,Unfurnished,North - East,2.0,True,True,True,True,True,True,True,False,Ready to Move,39000000.0,Wadhwa Pristine,The Wadhwa Group,3,True,True,True
3928,Mumbai,Mumbai,Matunga West,Apartment,1,450.0,1.0,3.0,Furnished,Unknown,1.0,False,False,False,False,False,False,False,False,Ready to Move,15000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3927,Mumbai,Mumbai,Matunga West,Apartment,1,350.0,7.0,9.0,Unfurnished,Unknown,1.0,False,False,False,False,False,False,False,False,Ready to Move,12000000.0,shyam chs,Individual Seller (Not Builder-Listed),3,True,False,False
3926,Mumbai,Mumbai,Matunga West,Apartment,2,570.0,1.0,3.0,Unfurnished,East,2.0,False,False,False,False,False,False,False,False,Ready to Move,25000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3925,Mumbai,Mumbai,Matunga West,Apartment,3,1075.0,2.0,10.0,Furnished,East,3.0,True,True,True,True,True,True,True,True,Ready to Move,60000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3924,Mumbai,Mumbai,Matunga West,Apartment,2,800.0,12.0,20.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,34900000.0,Lifescapes Mirage,Rohan Lifescapes,3,True,False,False
3923,Mumbai,Mumbai,Matunga West,Apartment,1,400.0,1.0,3.0,Semi-Furnished,East,1.0,False,True,True,True,True,True,True,False,Ready to Move,11000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3922,Mumbai,Mumbai,Matunga West,Apartment,2,800.0,11.0,16.0,Unfurnished,Unknown,2.0,True,False,False,False,False,False,False,False,Ready to Move,42500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3921,Mumbai,Mumbai,S Haralayya Chowk,Apartment,2,710.0,23.0,43.0,Semi-Furnished,West,2.0,True,True,True,True,True,True,True,True,Ready to Move,29900000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3920,Mumbai,Mumbai,Matunga West,Apartment,2,732.0,20.0,38.0,Unfurnished,North - East,2.0,True,True,True,True,True,True,True,False,Ready to Move,37500000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3919,Mumbai,Mumbai,Joshi Wadi,Apartment,3,900.0,5.0,6.0,Furnished,South - East,3.0,True,True,True,True,True,True,True,False,Ready to Move,44500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3918,Mumbai,Mumbai,Matunga West,Apartment,4,1800.0,15.0,18.0,Unfurnished,East,4.0,False,True,True,True,True,True,True,False,Ready to Move,68000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3917,Mumbai,Mumbai,Matunga West,Apartment,3,960.0,9.0,12.0,Semi-Furnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,41500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3916,Mumbai,Mumbai,Matunga West,Apartment,2,500.0,3.0,8.0,Furnished,South,2.0,False,True,True,True,True,True,True,False,Ready to Move,37500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3915,Mumbai,Mumbai,Matunga West,Apartment,1,503.0,27.0,39.0,Semi-Furnished,West,1.0,True,True,True,True,True,True,True,False,Ready to Move,48000000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3914,Mumbai,Mumbai,Matunga West,Apartment,2,732.0,30.0,39.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,36900000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3913,Mumbai,Mumbai,Matunga West,Apartment,2,761.0,25.0,49.0,Unfurnished,Unknown,2.0,True,True,True,True,True,True,True,False,Ready to Move,39900000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3912,Mumbai,Mumbai,Matunga West,Apartment,3,1650.0,3.0,30.0,Furnished,West,3.0,True,True,True,True,True,True,True,False,Ready to Move,120000000.0,Kshitij,Tridhaatu Realty & Infra Pvt. Ltd.,3,True,False,False
3911,Mumbai,Mumbai,Matunga West,Apartment,1,405.0,10.0,21.0,Semi-Furnished,Unknown,2.0,False,True,True,True,True,True,True,False,Ready to Move,17700000.0,Lifescapes Mirage,Rohan Lifescapes,3,True,False,False
3910,Mumbai,Mumbai,Matunga West,Apartment,2,900.0,25.0,31.0,Furnished,West,2.0,True,True,True,True,True,True,True,False,Ready to Move,43500000.0,Shreeji Heights,Aksee Real Estate,3,True,False,False
3909,Mumbai,Mumbai,Matunga West,Apartment,1,586.0,3.0,3.0,Unfurnished,South,1.0,False,True,True,True,True,True,True,False,Ready to Move,27000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3908,Mumbai,Mumbai,Matunga West,Apartment,2,1265.0,5.0,20.0,Semi-Furnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,42500000.0,Lifescapes Mirage,Rohan Lifescapes,3,True,False,False
3907,Mumbai,Mumbai,Matunga West,Apartment,3,1200.0,23.0,40.0,Unfurnished,North,4.0,True,True,True,True,True,True,True,True,Ready to Move,65000000.0,Shreeji Heights,Aksee Real Estate,3,True,False,False
3906,Mumbai,Mumbai,Mahalaxmi Sindhi Colony,Apartment,4,2190.0,10.0,54.0,Unfurnished,North,4.0,True,True,True,True,True,True,True,False,Ready to Move,140000000.0,Wadhwa W54,The Wadhwa Group,3,True,False,False
3905,Mumbai,Mumbai,Matunga West,Apartment,1,512.0,3.0,4.0,Semi-Furnished,West,2.0,True,True,True,True,True,True,True,True,Ready to Move,21000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3904,Mumbai,Mumbai,Matunga West,Apartment,1,465.0,0.0,4.0,Unfurnished,West,2.0,False,True,True,True,True,True,True,False,Ready to Move,22500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3903,Mumbai,Mumbai,Matunga West,Apartment,3,1243.0,31.0,38.0,Unfurnished,Unknown,4.0,True,True,True,True,True,True,True,False,Ready to Move,69900000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3902,Mumbai,Mumbai,Matunga West,Apartment,3,1050.0,5.0,22.0,Unfurnished,North,3.0,False,True,True,True,True,True,True,False,Ready to Move,53000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3901,Mumbai,Mumbai,Matunga West,Apartment,1,275.0,3.0,5.0,Unfurnished,South,1.0,True,False,False,False,False,False,False,False,Ready to Move,8900000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3900,Mumbai,Mumbai,Matunga West,Apartment,2,536.0,1.0,7.0,Semi-Furnished,East,2.0,False,True,True,True,True,True,True,False,Ready to Move,21000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3899,Mumbai,Mumbai,Matunga West,Apartment,2,776.0,5.0,20.0,Unfurnished,West,2.0,True,True,True,True,True,True,True,False,Ready to Move,35000000.0,Lifescapes Mirage,Rohan Lifescapes,3,True,False,False
3898,Mumbai,Mumbai,Matunga West,Apartment,4,1385.0,26.0,31.0,Semi-Furnished,East,4.0,True,True,True,True,True,True,True,False,Under Construction,72500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3897,Mumbai,Mumbai,Matunga West,Apartment,2,732.0,12.0,31.0,Unfurnished,East,2.0,True,True,True,False,True,True,True,False,Ready to Move,37100000.0,Wadhwa Pristine,The Wadhwa Group,3,True,True,True
